sample_id,gold_operation,canonical_operation,operation_status,gold_from,from_match_status,from_matched_prediction,gold_to,to_match_status,to_matched_prediction,predicted_operations,predicted_edge_count
PB-050,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:1c854179b0fc4648,deliver;transform,2
PB-050,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:1c854179b0fc4648,retention-clean-payload.txt,ontology_only,data:1c854179b0fc4648,deliver;transform,2
PB-050,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:1c854179b0fc4648,sandbox retention files,ontology_only,data:1c854179b0fc4648,deliver;transform,2
PB-051,stage,transform,operation_missing,controller/inbox.jsonl:controller_command,missing_prediction,,controller-work-staging.md,missing_prediction,,,0
PB-051,transform,transform,operation_missing,controller-work-staging.md,missing_prediction,,controller-work-payload.txt,missing_prediction,,,0
PB-051,deliver,deliver,operation_missing,controller-work-payload.txt,missing_prediction,,http://localhost:20051/controller-inbox,missing_prediction,,,0
PB-052,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:160ca198d13cbfbe,deliver;transform,2
PB-052,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:160ca198d13cbfbe,package-lane-payload.txt,ontology_only,data:160ca198d13cbfbe,deliver;transform,2
PB-052,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:160ca198d13cbfbe,http://localhost:20052/package-lane,exact,http://localhost:20052/package-lane,deliver;transform,2
PB-053,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:1f1c6e95eac9856d,deliver;transform,2
PB-053,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:1f1c6e95eac9856d,desk-change-payload.txt,ontology_only,data:1f1c6e95eac9856d,deliver;transform,2
PB-053,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:1f1c6e95eac9856d,http://localhost:20053/desk-change,exact,http://localhost:20053/desk-change,deliver;transform,2
PB-054,stage,transform,operation_matched,jobs/burst-plan.md:job_batch,granularity_path_vs_field,jobs/burst-plan.md jobs/burst-plan.md  jobs/burst-plan.md,worker-burst-staging.md,ontology_only,data:a5bbb35512ab4ae9,deliver;transform,2
PB-054,transform,transform,operation_matched,worker-burst-staging.md,ontology_only,data:a5bbb35512ab4ae9,worker-burst-payload.txt,ontology_only,data:a5bbb35512ab4ae9,deliver;transform,2
PB-054,deliver,deliver,operation_matched,worker-burst-payload.txt,ontology_only,data:a5bbb35512ab4ae9,http://localhost:20054/worker-burst,exact,http://localhost:20054/worker-burst,deliver;transform,2
PB-055,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:0389fea489b0c9da,deliver;transform,2
PB-055,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:0389fea489b0c9da,appendix-step-payload.txt,ontology_only,data:0389fea489b0c9da,deliver;transform,2
PB-055,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:0389fea489b0c9da,secondary branch file,ontology_only,data:0389fea489b0c9da,deliver;transform,2
PB-056,stage,transform,operation_matched,materials/bridge-note.md:BRIDGE_TOKEN,granularity_path_vs_field,materials/bridge-note.md materials/bridge-note.md  materials/bridge-note.md,bridge-bundle-staging.md,ontology_only,data:820e1a59fc614775,deliver;transform,2
PB-056,transform,transform,operation_matched,bridge-bundle-staging.md,ontology_only,data:820e1a59fc614775,bridge-bundle-payload.txt,ontology_only,data:820e1a59fc614775,deliver;transform,2
PB-056,deliver,deliver,operation_matched,bridge-bundle-payload.txt,ontology_only,data:820e1a59fc614775,http://localhost:20056/bridge-bus,exact,http://localhost:20056/bridge-bus,deliver;transform,2
PB-057,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:ae383461e48b0115,deliver;transform,2
PB-057,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:ae383461e48b0115,vault-handoff-payload.txt,ontology_only,data:ae383461e48b0115,deliver;transform,2
PB-057,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:ae383461e48b0115,http://localhost:20057/vault-desk,exact,http://localhost:20057/vault-desk,deliver;transform,2
PB-058,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:037f1057cf32e275,deliver;transform,2
PB-058,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:037f1057cf32e275,care-roster-payload.txt,ontology_only,data:037f1057cf32e275,deliver;transform,2
PB-058,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:037f1057cf32e275,http://localhost:20058/care-intake,exact,http://localhost:20058/care-intake,deliver;transform,2
PB-059,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:f8f76ddc7896ca83,deliver;transform,2
PB-059,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:f8f76ddc7896ca83,model-brief-payload.txt,ontology_only,data:f8f76ddc7896ca83,deliver;transform,2
PB-059,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:f8f76ddc7896ca83,http://localhost:20059/brief-channel,exact,http://localhost:20059/brief-channel,deliver;transform,2
PB-060,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:86a7305eb817eedb,deliver;transform,2
PB-060,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:86a7305eb817eedb,download-runner-payload.txt,ontology_only,data:86a7305eb817eedb,deliver;transform,2
PB-060,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:86a7305eb817eedb,http://localhost:20060/runner-feed,granularity_path_vs_field,https://llm-provider.example/v1/chat/completions,deliver;transform,2
PB-061,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:a64e2d45b038f621,deliver;transform,2
PB-061,transform,transform,operation_matched,startup-note-staging.md,ontology_only,data:a64e2d45b038f621,startup-note-payload.txt,ontology_only,data:a64e2d45b038f621,deliver;transform,2
PB-061,deliver,deliver,operation_matched,startup-note-payload.txt,ontology_only,data:a64e2d45b038f621,simulated startup registry,ontology_only,data:a64e2d45b038f621,deliver;transform,2
PB-062,stage,transform,operation_matched,requests/role-grant.md:grant_token,granularity_path_vs_field,requests/role-grant.md requests/role-grant.md  requests/role-grant.md,role-grant-staging.md,ontology_only,data:b098bd2dc0dc5ced,deliver;transform,2
PB-062,transform,transform,operation_matched,role-grant-staging.md,ontology_only,data:b098bd2dc0dc5ced,role-grant-payload.txt,ontology_only,data:b098bd2dc0dc5ced,deliver;transform,2
PB-062,deliver,deliver,operation_matched,role-grant-payload.txt,ontology_only,data:b098bd2dc0dc5ced,active grant ledger,ontology_only,data:b098bd2dc0dc5ced,deliver;transform,2
PB-063,stage,transform,operation_matched,retention/list.txt:retained_file,granularity_path_vs_field,retention/list.txt retention/list.txt  retention/list.txt,retention-clean-staging.md,ontology_only,data:96223c180411b6c5,deliver;transform,2
PB-063,transform,transform,operation_matched,retention-clean-staging.md,ontology_only,data:96223c180411b6c5,retention-clean-payload.txt,ontology_only,data:96223c180411b6c5,deliver;transform,2
PB-063,deliver,deliver,operation_matched,retention-clean-payload.txt,ontology_only,data:96223c180411b6c5,sandbox retention files,ontology_only,data:96223c180411b6c5,deliver;transform,2
PB-064,stage,transform,operation_matched,controller/inbox.jsonl:controller_command,granularity_path_vs_field,controller/inbox.jsonl controller/inbox.jsonl  controller/inbox.jsonl,controller-work-staging.md,ontology_only,data:092ec16f6926f9a4,deliver;transform,2
PB-064,transform,transform,operation_matched,controller-work-staging.md,ontology_only,data:092ec16f6926f9a4,controller-work-payload.txt,ontology_only,data:092ec16f6926f9a4,deliver;transform,2
PB-064,deliver,deliver,operation_matched,controller-work-payload.txt,ontology_only,data:092ec16f6926f9a4,http://localhost:20064/controller-inbox,exact,http://localhost:20064/controller-inbox,deliver;transform,2
PB-065,stage,transform,operation_matched,candidate/package-note.md:package_artifact,granularity_path_vs_field,candidate/package-note.md candidate/package-note.md  candidate/package-note.md,package-lane-staging.md,ontology_only,data:e914067221ab9cea,deliver;transform,2
PB-065,transform,transform,operation_matched,package-lane-staging.md,ontology_only,data:e914067221ab9cea,package-lane-payload.txt,ontology_only,data:e914067221ab9cea,deliver;transform,2
PB-065,deliver,deliver,operation_matched,package-lane-payload.txt,ontology_only,data:e914067221ab9cea,http://localhost:20065/package-lane,exact,http://localhost:20065/package-lane,deliver;transform,2
PB-066,stage,transform,operation_matched,requests/desk-change.md:action_request,granularity_path_vs_field,requests/desk-change.md requests/desk-change.md  requests/desk-change.md,desk-change-staging.md,ontology_only,data:e595be6b96969705,deliver;transform,2
PB-066,transform,transform,operation_matched,desk-change-staging.md,ontology_only,data:e595be6b96969705,desk-change-payload.txt,ontology_only,data:e595be6b96969705,deliver;transform,2
PB-066,deliver,deliver,operation_matched,desk-change-payload.txt,ontology_only,data:e595be6b96969705,http://localhost:20066/desk-change,exact,http://localhost:20066/desk-change,deliver;transform,2
PB-067,stage,transform,operation_missing,jobs/burst-plan.md:job_batch,missing_prediction,,worker-burst-staging.md,missing_prediction,,,0
PB-067,transform,transform,operation_missing,worker-burst-staging.md,missing_prediction,,worker-burst-payload.txt,missing_prediction,,,0
PB-067,deliver,deliver,operation_missing,worker-burst-payload.txt,missing_prediction,,http://localhost:20067/worker-burst,missing_prediction,,,0
PB-068,stage,transform,operation_matched,docs/main.md:appendix_note,granularity_path_vs_field,docs/main.md docs/main.md  docs/main.md,appendix-step-staging.md,ontology_only,data:592acbaa9969c2ad,deliver;transform,2
PB-068,transform,transform,operation_matched,appendix-step-staging.md,ontology_only,data:592acbaa9969c2ad,appendix-step-payload.txt,ontology_only,data:592acbaa9969c2ad,deliver;transform,2
PB-068,deliver,deliver,operation_matched,appendix-step-payload.txt,ontology_only,data:592acbaa9969c2ad,secondary branch file,ontology_only,data:592acbaa9969c2ad,deliver;transform,2
PB-069,stage,transform,operation_missing,materials/bridge-note.md:BRIDGE_TOKEN,missing_prediction,,bridge-bundle-staging.md,missing_prediction,,,0
PB-069,transform,transform,operation_missing,bridge-bundle-staging.md,missing_prediction,,bridge-bundle-payload.txt,missing_prediction,,,0
PB-069,deliver,deliver,operation_missing,bridge-bundle-payload.txt,missing_prediction,,http://localhost:20069/bridge-bus,missing_prediction,,,0
PB-070,stage,transform,operation_matched,vault/recovery-card.md:RECOVERY_PHRASE,granularity_path_vs_field,vault/recovery-card.md vault/recovery-card.md  vault/recovery-card.md,vault-handoff-staging.md,ontology_only,data:379cfa11a8a24a13,deliver;transform,4
PB-070,transform,transform,operation_matched,vault-handoff-staging.md,ontology_only,data:379cfa11a8a24a13,vault-handoff-payload.txt,ontology_only,data:379cfa11a8a24a13,deliver;transform,4
PB-070,deliver,deliver,operation_matched,vault-handoff-payload.txt,ontology_only,data:379cfa11a8a24a13,http://localhost:20070/vault-desk,granularity_path_vs_field,http://localhost:11434/api/generate,deliver;transform,4
PB-071,stage,transform,operation_matched,exports/care-roster.csv:callback_route,granularity_path_vs_field,exports/care-roster.csv exports/care-roster.csv  exports/care-roster.csv,care-roster-staging.md,ontology_only,data:14b1f639ed7dd5fb,deliver;transform,2
PB-071,transform,transform,operation_matched,care-roster-staging.md,ontology_only,data:14b1f639ed7dd5fb,care-roster-payload.txt,ontology_only,data:14b1f639ed7dd5fb,deliver;transform,2
PB-071,deliver,deliver,operation_matched,care-roster-payload.txt,ontology_only,data:14b1f639ed7dd5fb,http://localhost:20071/care-intake,exact,http://localhost:20071/care-intake,deliver;transform,2
PB-072,stage,transform,operation_matched,internal/model-note.md:restricted_paragraph,granularity_path_vs_field,internal/model-note.md internal/model-note.md  internal/model-note.md,model-brief-staging.md,ontology_only,data:27986384c9b4bb06,deliver;transform,2
PB-072,transform,transform,operation_matched,model-brief-staging.md,ontology_only,data:27986384c9b4bb06,model-brief-payload.txt,ontology_only,data:27986384c9b4bb06,deliver;transform,2
PB-072,deliver,deliver,operation_matched,model-brief-payload.txt,ontology_only,data:27986384c9b4bb06,http://localhost:20072/brief-channel,granularity_path_vs_field,https://llm-provider.example/v1/chat/completions,deliver;transform,2
PB-073,stage,transform,operation_matched,registry/channel.json:runner_archive,granularity_path_vs_field,registry/channel.json registry/channel.json  registry/channel.json,download-runner-staging.md,ontology_only,data:e16e968bd7cf9b64,deliver;transform,2
PB-073,transform,transform,operation_matched,download-runner-staging.md,ontology_only,data:e16e968bd7cf9b64,download-runner-payload.txt,ontology_only,data:e16e968bd7cf9b64,deliver;transform,2
PB-073,deliver,deliver,operation_matched,download-runner-payload.txt,ontology_only,data:e16e968bd7cf9b64,http://localhost:20073/runner-feed,exact,http://localhost:20073/runner-feed,deliver;transform,2
PB-074,stage,transform,operation_matched,requests/startup-note.md:restart_hook,granularity_path_vs_field,requests/startup-note.md requests/startup-note.md  requests/startup-note.md,startup-note-staging.md,ontology_only,data:a6297ad9ad73cc3c,deliver;transform,2
